cdscod;cds;cdscod_cds;adcod;ad;adcod_ad;dtappello;numero_iscritti
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D042;NANOMEDICINA;F0901D042 - NANOMEDICINA;14/02/2017;15
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D042;NANOMEDICINA;F0901D042 - NANOMEDICINA;13/06/2017;4
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D042;NANOMEDICINA;F0901D042 - NANOMEDICINA;13/07/2017;2
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;24/01/2017;5
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;15/02/2017;5
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;06/06/2017;2
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;04/07/2017;1
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;12/09/2017;2
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D043;ANALISI DEI DATI;F0901D043 - ANALISI DEI DATI;28/09/2017;3
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D044;FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;F0901D044 - FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;23/01/2017;2
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D044;FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;F0901D044 - FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;10/02/2017;8
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D044;FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;F0901D044 - FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;12/06/2017;1
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D044;FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;F0901D044 - FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;10/07/2017;5
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D044;FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;F0901D044 - FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI;25/09/2017;4
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D045;PHARMACOLOGY;F0901D045 - PHARMACOLOGY;07/06/2017;10
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D045;PHARMACOLOGY;F0901D045 - PHARMACOLOGY;20/06/2017;1
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D045;PHARMACOLOGY;F0901D045 - PHARMACOLOGY;05/07/2017;9
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D045;PHARMACOLOGY;F0901D045 - PHARMACOLOGY;05/09/2017;7
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D045;PHARMACOLOGY;F0901D045 - PHARMACOLOGY;26/09/2017;5
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;31/05/2017;13
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;19/06/2017;10
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;04/07/2017;10
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;18/07/2017;8
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;04/09/2017;2
F0901D;BIOTECNOLOGIE MEDICHE;F0901D - BIOTECNOLOGIE MEDICHE;F0901D046;PROTEOMICA E METABOLOMICA;F0901D046 - PROTEOMICA E METABOLOMICA;25/09/2017;5
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;A5810077;DIRITTO DELLE ASSICURAZIONI;A5810077 - DIRITTO DELLE ASSICURAZIONI;04/05/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;A5810077;DIRITTO DELLE ASSICURAZIONI;A5810077 - DIRITTO DELLE ASSICURAZIONI;11/09/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M050;ECONOMETRICS;F1601M050 - ECONOMETRICS;19/06/2017;57
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M050;ECONOMETRICS;F1601M050 - ECONOMETRICS;07/07/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M050;ECONOMETRICS;F1601M050 - ECONOMETRICS;14/07/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M050;ECONOMETRICS;F1601M050 - ECONOMETRICS;21/09/2017;7
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M051;QUANTITATIVE FINANCE;F1601M051 - QUANTITATIVE FINANCE;27/06/2017;53
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M051;QUANTITATIVE FINANCE;F1601M051 - QUANTITATIVE FINANCE;25/07/2017;30
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M051;QUANTITATIVE FINANCE;F1601M051 - QUANTITATIVE FINANCE;22/09/2017;15
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M052;CORPORATE FINANCE;F1601M052 - CORPORATE FINANCE;02/02/2017;80
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M052;CORPORATE FINANCE;F1601M052 - CORPORATE FINANCE;28/02/2017;10
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M052;CORPORATE FINANCE;F1601M052 - CORPORATE FINANCE;12/04/2017;9
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M052;CORPORATE FINANCE;F1601M052 - CORPORATE FINANCE;14/06/2017;3
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M052;CORPORATE FINANCE;F1601M052 - CORPORATE FINANCE;19/07/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M053;STATISTICA PER LA FINANZA;F1601M053 - STATISTICA PER LA FINANZA;22/02/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M053;STATISTICA PER LA FINANZA;F1601M053 - STATISTICA PER LA FINANZA;29/06/2017;6
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M053;STATISTICA PER LA FINANZA;F1601M053 - STATISTICA PER LA FINANZA;14/07/2017;16
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M053;STATISTICA PER LA FINANZA;F1601M053 - STATISTICA PER LA FINANZA;20/09/2017;17
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M054;FINANCIAL ECONOMICS;F1601M054 - FINANCIAL ECONOMICS;20/04/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M054;FINANCIAL ECONOMICS;F1601M054 - FINANCIAL ECONOMICS;30/06/2017;10
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M054;FINANCIAL ECONOMICS;F1601M054 - FINANCIAL ECONOMICS;21/07/2017;48
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M054;FINANCIAL ECONOMICS;F1601M054 - FINANCIAL ECONOMICS;12/09/2017;22
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;01/03/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;11/04/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;20/06/2017;5
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;13/07/2017;18
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;14/09/2017;26
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M055;STRATEGIE DI INVESTIMENTO;F1601M055 - STRATEGIE DI INVESTIMENTO;04/10/2017;26
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;31/01/2017;30
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;21/02/2017;22
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;20/04/2017;16
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;16/06/2017;3
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;04/07/2017;7
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M056;INFORMATICA PER LA FINANZA;F1601M056 - INFORMATICA PER LA FINANZA;19/09/2017;15
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M057;BANK MANAGEMENT;F1601M057 - BANK MANAGEMENT;26/01/2017;32
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M057;BANK MANAGEMENT;F1601M057 - BANK MANAGEMENT;17/02/2017;4
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M057;BANK MANAGEMENT;F1601M057 - BANK MANAGEMENT;12/04/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;03/02/2017;17
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;21/02/2017;20
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;12/04/2017;15
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;21/06/2017;6
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;26/07/2017;13
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M058;DIRITTO DEI MERCATI FINANZIARI;F1601M058 - DIRITTO DEI MERCATI FINANZIARI;08/09/2017;10
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M060;INTERNATIONAL FINANCIAL MARKETS;F1601M060 - INTERNATIONAL FINANCIAL MARKETS;30/06/2017;4
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M060;INTERNATIONAL FINANCIAL MARKETS;F1601M060 - INTERNATIONAL FINANCIAL MARKETS;21/07/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M060;INTERNATIONAL FINANCIAL MARKETS;F1601M060 - INTERNATIONAL FINANCIAL MARKETS;08/09/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M061;FINANCIAL RISK THEORY;F1601M061 - FINANCIAL RISK THEORY;01/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M061;FINANCIAL RISK THEORY;F1601M061 - FINANCIAL RISK THEORY;28/06/2017;24
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M061;FINANCIAL RISK THEORY;F1601M061 - FINANCIAL RISK THEORY;19/07/2017;4
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M061;FINANCIAL RISK THEORY;F1601M061 - FINANCIAL RISK THEORY;21/09/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M062;RISCHI ASSICURATIVI;F1601M062 - RISCHI ASSICURATIVI;29/06/2017;3
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M062;RISCHI ASSICURATIVI;F1601M062 - RISCHI ASSICURATIVI;14/07/2017;4
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M062;RISCHI ASSICURATIVI;F1601M062 - RISCHI ASSICURATIVI;18/09/2017;5
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M063;ECONOMIA E FINANZA DEI MERCATI GLOBALI;F1601M063 - ECONOMIA E FINANZA DEI MERCATI GLOBALI;19/06/2017;6
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M063;ECONOMIA E FINANZA DEI MERCATI GLOBALI;F1601M063 - ECONOMIA E FINANZA DEI MERCATI GLOBALI;24/07/2017;17
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M063;ECONOMIA E FINANZA DEI MERCATI GLOBALI;F1601M063 - ECONOMIA E FINANZA DEI MERCATI GLOBALI;04/09/2017;15
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M063;ECONOMIA E FINANZA DEI MERCATI GLOBALI;F1601M063 - ECONOMIA E FINANZA DEI MERCATI GLOBALI;11/09/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;07/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;01/03/2017;7
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;19/04/2017;6
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;27/06/2017;13
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;18/07/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M064;ADVANCED DERIVATIVES;F1601M064 - ADVANCED DERIVATIVES;22/09/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M065;METODI QUANTITATIVI PER LE ASSICURAZIONI;F1601M065 - METODI QUANTITATIVI PER LE ASSICURAZIONI;29/06/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M065;METODI QUANTITATIVI PER LE ASSICURAZIONI;F1601M065 - METODI QUANTITATIVI PER LE ASSICURAZIONI;25/07/2017;11
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M065;METODI QUANTITATIVI PER LE ASSICURAZIONI;F1601M065 - METODI QUANTITATIVI PER LE ASSICURAZIONI;19/09/2017;14
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M066;CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;F1601M066 - CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;28/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M066;CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;F1601M066 - CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;30/06/2017;41
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M066;CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;F1601M066 - CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;27/07/2017;16
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M066;CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;F1601M066 - CULTURA STORICA GIURIDICA E LINGUISTICA INGLESE;19/09/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M068;CULTURA STORICA GIURIDICA E LINGUISTICA SPAGNOLA;F1601M068 - CULTURA STORICA GIURIDICA E LINGUISTICA SPAGNOLA;02/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M068;CULTURA STORICA GIURIDICA E LINGUISTICA SPAGNOLA;F1601M068 - CULTURA STORICA GIURIDICA E LINGUISTICA SPAGNOLA;28/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M069;CULTURA STORICA GIURIDICA E LINGUISTICA TEDESCA;F1601M069 - CULTURA STORICA GIURIDICA E LINGUISTICA TEDESCA;02/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M069;CULTURA STORICA GIURIDICA E LINGUISTICA TEDESCA;F1601M069 - CULTURA STORICA GIURIDICA E LINGUISTICA TEDESCA;28/02/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;01/02/2017;39
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;22/02/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;11/04/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;22/06/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;12/07/2017;8
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F1601M084;INVESTMENT BANKING;F1601M084 - INVESTMENT BANKING;14/09/2017;4
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;11/01/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;25/01/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;10/02/2017;1
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;06/06/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;18/07/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;26/09/2017;2
F1601M;ECONOMIA E FINANZA;F1601M - ECONOMIA E FINANZA;F5102P019;PSICOLOGIA DELLE CONDOTTE FINANZIARIE;F5102P019 - PSICOLOGIA DELLE CONDOTTE FINANZIARIE;17/10/2017;2
F1701Q;FISICA;F1701Q - FISICA;F0601Q054;FISIOLOGIA CELLULARE;F0601Q054 - FISIOLOGIA CELLULARE;24/03/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0601Q054;FISIOLOGIA CELLULARE;F0601Q054 - FISIOLOGIA CELLULARE;16/05/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0601Q062;NEUROSCIENZE;F0601Q062 - NEUROSCIENZE;16/05/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0601Q062;NEUROSCIENZE;F0601Q062 - NEUROSCIENZE;16/06/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0802Q050;NANOBIOTECNOLOGIE;F0802Q050 - NANOBIOTECNOLOGIE;19/01/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0802Q050;NANOBIOTECNOLOGIE;F0802Q050 - NANOBIOTECNOLOGIE;13/07/2017;2
F1701Q;FISICA;F1701Q - FISICA;F0802Q050;NANOBIOTECNOLOGIE;F0802Q050 - NANOBIOTECNOLOGIE;21/09/2017;3
F1701Q;FISICA;F1701Q - FISICA;F0802Q050;NANOBIOTECNOLOGIE;F0802Q050 - NANOBIOTECNOLOGIE;14/12/2017;1
F1701Q;FISICA;F1701Q - FISICA;F0802Q068;COMPUTATIONAL SYSTEMS BIOLOGY;F0802Q068 - COMPUTATIONAL SYSTEMS BIOLOGY;13/06/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q080;FISICA TEORICA I;F1701Q080 - FISICA TEORICA I;09/03/2017;5
F1701Q;FISICA;F1701Q - FISICA;F1701Q080;FISICA TEORICA I;F1701Q080 - FISICA TEORICA I;10/04/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q080;FISICA TEORICA I;F1701Q080 - FISICA TEORICA I;26/06/2017;6
F1701Q;FISICA;F1701Q - FISICA;F1701Q080;FISICA TEORICA I;F1701Q080 - FISICA TEORICA I;23/10/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;09/02/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;21/02/2017;4
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;13/04/2017;4
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;23/06/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;24/07/2017;3
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;01/09/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q081;MECCANICA STATISTICA;F1701Q081 - MECCANICA STATISTICA;31/10/2017;5
F1701Q;FISICA;F1701Q - FISICA;F1701Q082;TEORIA DELLA MATERIA CONDENSATA II;F1701Q082 - TEORIA DELLA MATERIA CONDENSATA II;28/06/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q082;TEORIA DELLA MATERIA CONDENSATA II;F1701Q082 - TEORIA DELLA MATERIA CONDENSATA II;28/07/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;23/02/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;23/03/2017;5
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;28/04/2017;5
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;22/06/2017;3
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;19/07/2017;3
F1701Q;FISICA;F1701Q - FISICA;F1701Q083;TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;F1701Q083 - TERMODINAMICA STATISTICA COMPUTAZIONALE DEI SOLIDI;06/09/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q084;RELATIVITA' GENERALE;F1701Q084 - RELATIVITA' GENERALE;31/05/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q084;RELATIVITA' GENERALE;F1701Q084 - RELATIVITA' GENERALE;04/07/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q084;RELATIVITA' GENERALE;F1701Q084 - RELATIVITA' GENERALE;28/09/2017;2
F1701Q;FISICA;F1701Q - FISICA;F1701Q084;RELATIVITA' GENERALE;F1701Q084 - RELATIVITA' GENERALE;25/10/2017;1
F1701Q;FISICA;F1701Q - FISICA;F1701Q087;FISICA DELLE PARTICELLE I;F1701Q087 - FISICA DELLE PARTICELLE I;01/06/2017;2
