cdscod;cds;cdscod_cds;adcod;ad;adcod_ad;voto_medio_norm;ratio_promossi_iscritti;rating;rank_best;rank_worst
F5103P;PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;F5103P - PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;F5103P002;METODI DI RICERCA E VALUTAZIONE IN PSICOLOGIA DELLO SVILUPPO;F5103P002 - METODI DI RICERCA E VALUTAZIONE IN PSICOLOGIA DELLO SVILUPPO;0.545;0.817;0.6266;16;2
F5103P;PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;F5103P - PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI;F5103P078;PSICHIATRIA E NEUROPSICHIATRIA INFANTILE;F5103P078 - PSICHIATRIA E NEUROPSICHIATRIA INFANTILE;0.53;0.478;0.5144;17;1
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P009;FATTORI DI RISCHIO E DI PROTEZIONE NELLO SVILUPPO ATIPICO;F5104P009 - FATTORI DI RISCHIO E DI PROTEZIONE NELLO SVILUPPO ATIPICO;0.89;0.921;0.8993;1;11
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P006;COMPITI EVOLUTIVI E CLINICA DELL'ADOLESCENTE E DEL GIOVANE ADULTO;F5104P006 - COMPITI EVOLUTIVI E CLINICA DELL'ADOLESCENTE E DEL GIOVANE ADULTO;0.926;0.796;0.887;2;10
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P008;DALLA DIAGNOSI ALLE INDICAZIONI AL TRATTAMENTO CLINICO;F5104P008 - DALLA DIAGNOSI ALLE INDICAZIONI AL TRATTAMENTO CLINICO;0.884;0.868;0.8792;3;9
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P012;NEUROLINGUISTICA;F5104P012 - NEUROLINGUISTICA;0.848;0.763;0.8225;4;8
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P001;ANALISI MULTIVARIATA DEI DATI;F5104P001 - ANALISI MULTIVARIATA DEI DATI;0.812;0.675;0.7709;5;7
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P013;NEUROSCIENZE COGNITIVE DEI PROCESSI SOCIALI E AFFETTIVI;F5104P013 - NEUROSCIENZE COGNITIVE DEI PROCESSI SOCIALI E AFFETTIVI;0.766;0.771;0.7675;6;6
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P004;PSICODIAGNOSTICA CLINICA;F5104P004 - PSICODIAGNOSTICA CLINICA;0.769;0.748;0.7627;7;5
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P010;PSICHIATRIA E NEUROPSICHIATRIA INFANTILE;F5104P010 - PSICHIATRIA E NEUROPSICHIATRIA INFANTILE;0.776;0.527;0.7013;8;4
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P005;PSICOLOGIA CLINICA;F5104P005 - PSICOLOGIA CLINICA;0.738;0.575;0.6891;9;3
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P002;NEUROPSICOLOGIA DELL'ADULTO E DELL'ANZIANO;F5104P002 - NEUROPSICOLOGIA DELL'ADULTO E DELL'ANZIANO;0.657;0.686;0.6657;10;2
F5104P;PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P - PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;F5104P003;ORIGINI E SVILUPPO DELLA MENTE UMANA;F5104P003 - ORIGINI E SVILUPPO DELLA MENTE UMANA;0.695;0.581;0.6608;11;1
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q049;FISICA DEI DIELETTRICI;F5301Q049 - FISICA DEI DIELETTRICI;0.955;0.929;0.9472;1;13
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q023;CARATTERIZZAZIONE FISICA DEI MATERIALI CON LABORATORIO;F5301Q023 - CARATTERIZZAZIONE FISICA DEI MATERIALI CON LABORATORIO;0.939;0.95;0.9423;2;12
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q031;CHIMICA DEI MATERIALI MOLECOLARI;F5301Q031 - CHIMICA DEI MATERIALI MOLECOLARI;0.942;0.909;0.9321;3;11
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q015;CHIMICA E TECNOLOGIA DEI POLIMERI;F5301Q015 - CHIMICA E TECNOLOGIA DEI POLIMERI;0.967;0.833;0.9268;4;10
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q029;CHIMICA FISICA DELLO STATO SOLIDO E DELLE SUPERFICI;F5301Q029 - CHIMICA FISICA DELLO STATO SOLIDO E DELLE SUPERFICI;0.935;0.9;0.9245;5;9
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q036;TERMODINAMICA STATISTICA DEI MATERIALI;F5301Q036 - TERMODINAMICA STATISTICA DEI MATERIALI;0.833;0.833;0.833;6;8
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q030;CHIMICA DEI MATERIALI INORGANICI;F5301Q030 - CHIMICA DEI MATERIALI INORGANICI;0.917;0.625;0.8294;7;7
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q032;NANOTECNOLOGIE;F5301Q032 - NANOTECNOLOGIE;0.833;0.714;0.7973;8;6
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q033;MATERIALI E DISPOSITIVI PER L'ENERGIA;F5301Q033 - MATERIALI E DISPOSITIVI PER L'ENERGIA;0.733;0.833;0.763;9;5
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q024;TERMODINAMICA E CINETICA DEI MATERIALI;F5301Q024 - TERMODINAMICA E CINETICA DEI MATERIALI;0.843;0.529;0.7488;10;4
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q008;ANALISI FUNZIONALE;F5301Q008 - ANALISI FUNZIONALE;0.716;0.708;0.7136;11;3
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q001;FISICA DELLO STATO SOLIDO;F5301Q001 - FISICA DELLO STATO SOLIDO;0.875;0.25;0.6875;12;2
F5301Q;SCIENZA DEI MATERIALI;F5301Q - SCIENZA DEI MATERIALI;F5301Q025;CHIMICA FISICA APPLICATA CON LABORATORIO;F5301Q025 - CHIMICA FISICA APPLICATA CON LABORATORIO;0.595;0.875;0.679;13;1
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q033;SINTESI E TECNICHE SPECIALI ORGANICHE DEI MATERIALI;F5401Q033 - SINTESI E TECNICHE SPECIALI ORGANICHE DEI MATERIALI;1.0;1.0;1.0;1;13
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q054;CHIMICA DELLE FORMULAZIONI;F5401Q054 - CHIMICA DELLE FORMULAZIONI;0.933;1.0;0.9531;2;12
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q049;CHIMICA DELLE ACQUE;F5401Q049 - CHIMICA DELLE ACQUE;0.948;0.889;0.9303;3;11
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q034;CHIMICA MACROMOLECOLARE;F5401Q034 - CHIMICA MACROMOLECOLARE;0.905;0.814;0.8777;4;10
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q023;CHIMICA BIOINORGANICA;F5401Q023 - CHIMICA BIOINORGANICA;0.853;0.929;0.8758;5;9
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q017;CHIMICA DI COORDINAZIONE E METALLORGANICA;F5401Q017 - CHIMICA DI COORDINAZIONE E METALLORGANICA;0.858;0.75;0.8256;6;8
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q048;CHIMICA AMBIENTALE;F5401Q048 - CHIMICA AMBIENTALE;0.822;0.789;0.8121;7;7
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q026;MODELLISTICA MOLECOLARE;F5401Q026 - MODELLISTICA MOLECOLARE;0.864;0.688;0.8112;8;6
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q019;CHIMICA ORGANICA SUPERIORE;F5401Q019 - CHIMICA ORGANICA SUPERIORE;0.864;0.679;0.8085;9;5
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q028;SPETTROSCOPIA E SINTESI DI COMPOSTI INORGANICI;F5401Q028 - SPETTROSCOPIA E SINTESI DI COMPOSTI INORGANICI;0.765;0.846;0.7893;10;4
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q024;METODOLOGIE MODERNE DI SINTESI ORGANICA E ORGANOMETALLICA;F5401Q024 - METODOLOGIE MODERNE DI SINTESI ORGANICA E ORGANOMETALLICA;0.8;0.667;0.7601;11;3
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q018;CHEMIOMETRIA;F5401Q018 - CHEMIOMETRIA;0.792;0.683;0.7593;12;2
F5401Q;SCIENZE E TECNOLOGIE CHIMICHE;F5401Q - SCIENZE E TECNOLOGIE CHIMICHE;F5401Q027;CHIMICA FISICA SUPERIORE;F5401Q027 - CHIMICA FISICA SUPERIORE;0.826;0.564;0.7474;13;1
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M017;GAMES AND STRATEGIC BEHAVIOUR;F5602M017 - GAMES AND STRATEGIC BEHAVIOUR;0.911;0.941;0.92;1;11
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M006;HISTORY OF GLOBALIZATION;F5602M006 - HISTORY OF GLOBALIZATION;0.867;0.962;0.8955;2;10
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M008;FOUNDATIONS OF INTERNATIONAL ECONOMIC LAW;F5602M008 - FOUNDATIONS OF INTERNATIONAL ECONOMIC LAW;0.923;0.694;0.8543;3;9
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M016;LABOUR MARKETS;F5602M016 - LABOUR MARKETS;0.931;0.667;0.8518;4;8
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M007;DEVELOPMENT ECONOMICS;F5602M007 - DEVELOPMENT ECONOMICS;0.824;0.778;0.8102;5;7
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M012;PRINCIPLES OF CORPORATE FINANCE;F5602M012 - PRINCIPLES OF CORPORATE FINANCE;0.804;0.743;0.7857;6;6
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M004;GLOBAL MACROECONOMICS;F5602M004 - GLOBAL MACROECONOMICS;1.0;0.107;0.7321;7;5
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M001;MATHEMATICAL METHODS AND PROGRAMMIG;F5602M001 - MATHEMATICAL METHODS AND PROGRAMMIG;0.763;0.645;0.7276;8;4
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M002;QUANTITATIVE METHODS;F5602M002 - QUANTITATIVE METHODS;0.576;0.92;0.6792;9;3
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M003;MICROECONOMICS OF GLOBAL MARKETS;F5602M003 - MICROECONOMICS OF GLOBAL MARKETS;0.559;0.711;0.6046;10;2
F5602M;INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M - INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE;F5602M014;INDUSTRIAL ORGANIZATION;F5602M014 - INDUSTRIAL ORGANIZATION;0.512;0.737;0.5795;11;1
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R001;EDUCAZIONE PERMANENTE E DEGLI ADULTI;F5701R001 - EDUCAZIONE PERMANENTE E DEGLI ADULTI;0.964;0.914;0.949;1;13
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R004;SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA;F5701R004 - SOCIOLOGIA DELL'INNOVAZIONE DI IMPRESA;0.931;0.878;0.9151;2;12
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R020;STORIA DELLE ISTITUZIONI POL. SOCIALI I;F5701R020 - STORIA DELLE ISTITUZIONI POL. SOCIALI I;0.944;0.841;0.9131;3;11
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R010;SISTEMI INFORMATIVI PER LA GESTIONE DELLA CONOSCENZA;F5701R010 - SISTEMI INFORMATIVI PER LA GESTIONE DELLA CONOSCENZA;0.874;0.833;0.8617;4;10
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R011;TEORIE E MODELLI DELLA CONSULENZA PEDAG.;F5701R011 - TEORIE E MODELLI DELLA CONSULENZA PEDAG.;0.892;0.78;0.8584;5;9
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R019;PEDAGOGIA INTERCULTURALE E DELLA COOP.;F5701R019 - PEDAGOGIA INTERCULTURALE E DELLA COOP.;0.86;0.843;0.8549;6;8
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R003;TECNOLOGIE DELLA FORMAZIONE;F5701R003 - TECNOLOGIE DELLA FORMAZIONE;0.891;0.628;0.8121;7;7
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R023;PSICOLOGIA DELLE ORGANIZZAZIONI E DELLA COMUNICAZIONE;F5701R023 - PSICOLOGIA DELLE ORGANIZZAZIONI E DELLA COMUNICAZIONE;0.832;0.763;0.8113;8;6
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R030;ORGANIZZAZIONE DELL'AZIENDA INTERNAZIONALE;F5701R030 - ORGANIZZAZIONE DELL'AZIENDA INTERNAZIONALE;0.699;0.833;0.7392;9;5
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R006;ORGANIZZAZIONE E GESTIONE DELLE RISORSE UMANE;F5701R006 - ORGANIZZAZIONE E GESTIONE DELLE RISORSE UMANE;0.672;0.763;0.6993;10;4
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R002;METODOLOGIA DELLA FORMAZIONE;F5701R002 - METODOLOGIA DELLA FORMAZIONE;0.724;0.632;0.6964;11;3
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R009;CAMBIAMENTO ORGANIZZATIVO;F5701R009 - CAMBIAMENTO ORGANIZZATIVO;0.736;0.581;0.6895;12;2
F5701R;FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R - FORMAZIONE E SVILUPPO DELLE RISORSE UMANE;F5701R005;ORGANIZZAZIONE AZIENDALE AVANZATO;F5701R005 - ORGANIZZAZIONE AZIENDALE AVANZATO;0.63;0.81;0.684;13;1
F5801Q;ASTROFISICA E FISICA DELLO SPAZIO;F5801Q - ASTROFISICA E FISICA DELLO SPAZIO;F5801Q046;ASTROFISICA RELATIVISTICA;F5801Q046 - ASTROFISICA RELATIVISTICA;0.963;0.818;0.9195;1;3
F5801Q;ASTROFISICA E FISICA DELLO SPAZIO;F5801Q - ASTROFISICA E FISICA DELLO SPAZIO;F5801Q040;PROCESSI RADIATIVI;F5801Q040 - PROCESSI RADIATIVI;0.883;0.938;0.8995;2;2
F5801Q;ASTROFISICA E FISICA DELLO SPAZIO;F5801Q - ASTROFISICA E FISICA DELLO SPAZIO;F5801Q018;ASTRONOMIA EXTRAGALATTICA;F5801Q018 - ASTRONOMIA EXTRAGALATTICA;0.861;0.9;0.8727;3;1
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N023;LE POLITICHE PER LA SALUTE;F6302N023 - LE POLITICHE PER LA SALUTE;0.949;0.951;0.9496;1;13
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N005;STRATEGIE PER LA CREAZIONE DI VALORE;F6302N005 - STRATEGIE PER LA CREAZIONE DI VALORE;0.852;1.0;0.8964;2;12
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N017;MANAGEMENT E SCELTE STRATEGICHE;F6302N017 - MANAGEMENT E SCELTE STRATEGICHE;0.811;0.965;0.8572;3;11
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N002;CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI;F6302N002 - CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI;0.829;0.917;0.8554;4;10
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N008;DIRITTO DELLE SOCIETÀ E DEI SERVIZI;F6302N008 - DIRITTO DELLE SOCIETÀ E DEI SERVIZI;0.798;0.986;0.8544;5;9
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N015;METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI;F6302N015 - METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI;0.833;0.87;0.8441;6;8
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N013;DIRITTO COMUNITARIO DELLA CONCORRENZA E DEL MERCATO;F6302N013 - DIRITTO COMUNITARIO DELLA CONCORRENZA E DEL MERCATO;0.74;1.0;0.818;7;7
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N016;MANAGEMENT DELLE INFORMAZIONI E VALUTAZIONE DEI SERVIZI;F6302N016 - MANAGEMENT DELLE INFORMAZIONI E VALUTAZIONE DEI SERVIZI;0.723;0.986;0.8019;8;6
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N009;CAPITALE UMANO E SVILUPPO AZIENDALE;F6302N009 - CAPITALE UMANO E SVILUPPO AZIENDALE;0.703;0.983;0.787;9;5
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N014;DIRITTO AMMINISTRATIVO EUROPEO;F6302N014 - DIRITTO AMMINISTRATIVO EUROPEO;0.672;0.789;0.7071;10;4
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N001;CAMBIAMENTO ORGANIZZATIVO;F6302N001 - CAMBIAMENTO ORGANIZZATIVO;0.698;0.661;0.6869;11;3
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F5102P014;PROCESSI MOTIVAZIONALI E DECISION MAKING;F5102P014 - PROCESSI MOTIVAZIONALI E DECISION MAKING;0.764;0.462;0.6734;12;2
F6302N;MANAGEMENT E DESIGN DEI SERVIZI;F6302N - MANAGEMENT E DESIGN DEI SERVIZI;F6302N022;DIRITTO DEI CONSUMATORI;F6302N022 - DIRITTO DEI CONSUMATORI;0.53;0.763;0.5999;13;1
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q029;MODELLAZIONE GEOLOGICA 3D;F7401Q029 - MODELLAZIONE GEOLOGICA 3D;0.967;0.833;0.9268;1;17
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q032;APPLICAZIONI GIS AVANZATE;F7401Q032 - APPLICAZIONI GIS AVANZATE;0.865;1.0;0.9055;2;16
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q086;GEOLOGIA DEL VULCANICO;F7401Q086 - GEOLOGIA DEL VULCANICO;0.905;0.875;0.896;3;15
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q073;GEOFISICA APPLICATA;F7401Q073 - GEOFISICA APPLICATA;0.893;0.875;0.8876;4;14
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q052;GEOCRONOLOGIA E ARCHEOMETRIA;F7401Q052 - GEOCRONOLOGIA E ARCHEOMETRIA;0.881;0.875;0.8792;5;13
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q056;STATISTICA;F7401Q056 - STATISTICA;0.885;0.865;0.879;6;12
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q065;VALUTAZIONE DEI RISCHI GEOLOGICI;F7401Q065 - VALUTAZIONE DEI RISCHI GEOLOGICI;0.811;0.846;0.8215;7;11
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q085;TETTONICA ATTIVA E VULCANOTETTONICA;F7401Q085 - TETTONICA ATTIVA E VULCANOTETTONICA;0.84;0.765;0.8175;8;10
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q051;GEORISORSE MINERARIE E LAPIDEI;F7401Q051 - GEORISORSE MINERARIE E LAPIDEI;0.841;0.75;0.8137;9;9
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q055;GEOTECNICA APPLICATA;F7401Q055 - GEOTECNICA APPLICATA;0.88;0.643;0.8089;10;8
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q005;PROSPEZIONI GEOFISICHE;F7401Q005 - PROSPEZIONI GEOFISICHE;0.774;0.774;0.774;11;7
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q050;METODI DI INDAGINE GEOLOGICO-TECNICA;F7401Q050 - METODI DI INDAGINE GEOLOGICO-TECNICA;0.775;0.769;0.7732;12;6
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q075;IDROGEOLOGIA;F7401Q075 - IDROGEOLOGIA;0.778;0.75;0.7696;13;5
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q071;SCAVO E CONSOLIDAMENTO TERRE E ROCCE;F7401Q071 - SCAVO E CONSOLIDAMENTO TERRE E ROCCE;0.813;0.667;0.7692;14;4
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q002;GEODINAMICA E GEOLOGIA STRUTTURALE;F7401Q002 - GEODINAMICA E GEOLOGIA STRUTTURALE;0.806;0.632;0.7538;15;3
F7401Q;SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q - SCIENZE E TECNOLOGIE GEOLOGICHE;F7401Q076;STABILITA' DEI VERSANTI;F7401Q076 - STABILITA' DEI VERSANTI;0.741;0.692;0.7263;16;2
